ID,total_read_counts_virema,total_read_counts_ditector,sample,start,end,DVG_type
1583_1585,1,0,P1,1583,1585,deletion
15860_15862,6,0,P1,15860,15862,deletion
15852_15864,1,0,P1,15852,15864,deletion
15874_15876,1,0,P1,15874,15876,deletion
186_15876,2,0,P1,186,15876,deletion
15874_15877,2,0,P1,15874,15877,deletion
15884_15886,1,0,P1,15884,15886,deletion
15888_15890,2,0,P1,15888,15890,deletion
15906_15909,5,0,P1,15906,15909,deletion
15907_15909,3,0,P1,15907,15909,deletion
15917_15919,2,0,P1,15917,15919,deletion
15927_15930,1,0,P1,15927,15930,deletion
15932_15934,4,0,P1,15932,15934,deletion
15936_15938,1,0,P1,15936,15938,deletion
15938_15940,5,0,P1,15938,15940,deletion
15938_15941,2,0,P1,15938,15941,deletion
15947_15949,3,0,P1,15947,15949,deletion
15955_15958,1,0,P1,15955,15958,deletion
15958_15961,1,0,P1,15958,15961,deletion
1596_1598,5,0,P1,1596,1598,deletion
16016_16018,1,0,P1,16016,16018,deletion
4073_16026,1,0,P1,4073,16026,deletion
16037_16039,3,0,P1,16037,16039,deletion
16057_16059,1,0,P1,16057,16059,deletion
16074_16076,2,0,P1,16074,16076,deletion
16078_16081,1,0,P1,16078,16081,deletion
16086_16088,2,0,P1,16086,16088,deletion
16113_16115,2,0,P1,16113,16115,deletion
16119_16122,1,0,P1,16119,16122,deletion
16127_16129,2,0,P1,16127,16129,deletion
16141_16144,1,0,P1,16141,16144,deletion
16156_16159,1,0,P1,16156,16159,deletion
16169_16171,1,0,P1,16169,16171,deletion
16171_16175,1,0,P1,16171,16175,deletion
16179_16182,2,0,P1,16179,16182,deletion
16224_16226,1,0,P1,16224,16226,deletion
16228_16230,1,0,P1,16228,16230,deletion
16229_16231,5,0,P1,16229,16231,deletion
16236_16239,2,0,P1,16236,16239,deletion
16236_16240,2,0,P1,16236,16240,deletion
16252_16254,1,0,P1,16252,16254,deletion
16266_16268,1,0,P1,16266,16268,deletion
16361_16363,8,0,P1,16361,16363,deletion
16379_16381,1,0,P1,16379,16381,deletion
16428_16430,1,0,P1,16428,16430,deletion
1886_16470,1,0,P1,1886,16470,deletion
16486_16488,1,0,P1,16486,16488,deletion
16492_16494,6,0,P1,16492,16494,deletion
2023_16495,1,0,P1,2023,16495,deletion
16508_16510,21,0,P1,16508,16510,deletion
16508_16511,1,0,P1,16508,16511,deletion
16528_16530,4,0,P1,16528,16530,deletion
16535_16538,4,0,P1,16535,16538,deletion
16540_16543,1,0,P1,16540,16543,deletion
16547_16549,1,0,P1,16547,16549,deletion
16560_16563,4,0,P1,16560,16563,deletion
16561_16563,1,0,P1,16561,16563,deletion
1957_16563,1,0,P1,1957,16563,deletion
1874_16582,1,0,P1,1874,16582,deletion
16605_16607,5,0,P1,16605,16607,deletion
16605_16608,7,0,P1,16605,16608,deletion
16627_16629,3,0,P1,16627,16629,deletion
16637_16639,5,0,P1,16637,16639,deletion
16637_16640,2,0,P1,16637,16640,deletion
16653_16655,1,0,P1,16653,16655,deletion
16684_16687,1,0,P1,16684,16687,deletion
16766_16768,2,0,P1,16766,16768,deletion
1596_1676,1,0,P1,1596,1676,deletion
16772_16774,2,0,P1,16772,16774,deletion
16779_16782,1,0,P1,16779,16782,deletion
16817_16819,1,0,P1,16817,16819,deletion
1681_1683,2,0,P1,1681,1683,deletion
16846_16848,2,0,P1,16846,16848,deletion
16915_16917,2,0,P1,16915,16917,deletion
16951_16953,1,0,P1,16951,16953,deletion
17006_17009,1,0,P1,17006,17009,deletion
17009_17012,1,0,P1,17009,17012,deletion
17018_17020,2,0,P1,17018,17020,deletion
17048_17050,1,0,P1,17048,17050,deletion
17048_17051,2,0,P1,17048,17051,deletion
17055_17058,3,0,P1,17055,17058,deletion
17059_17061,4,0,P1,17059,17061,deletion
17062_17064,3,0,P1,17062,17064,deletion
17062_17065,1,0,P1,17062,17065,deletion
17069_17072,2,0,P1,17069,17072,deletion
17073_17075,1,0,P1,17073,17075,deletion
17093_17095,1,0,P1,17093,17095,deletion
17128_17130,3,0,P1,17128,17130,deletion
17141_17144,1,0,P1,17141,17144,deletion
17152_17154,2,0,P1,17152,17154,deletion
17161_17163,2,0,P1,17161,17163,deletion
17170_17173,1,0,P1,17170,17173,deletion
17198_17201,3,0,P1,17198,17201,deletion
17243_17245,1,0,P1,17243,17245,deletion
17282_17284,2,0,P1,17282,17284,deletion
17308_17310,1,0,P1,17308,17310,deletion
17324_17327,1,0,P1,17324,17327,deletion
17334_17336,1,0,P1,17334,17336,deletion
17355_17358,1,0,P1,17355,17358,deletion
17378_17381,1,0,P1,17378,17381,deletion
17386_17388,1,0,P1,17386,17388,deletion
17399_17401,7,0,P1,17399,17401,deletion
17399_17402,1,0,P1,17399,17402,deletion
17415_17419,2,0,P1,17415,17419,deletion
1604_17431,1,0,P1,1604,17431,deletion
17446_17449,1,0,P1,17446,17449,deletion
1742_1745,1,0,P1,1742,1745,deletion
590_17463,1,0,P1,590,17463,deletion
1747_1749,1,0,P1,1747,1749,deletion
4074_17501,1,0,P1,4074,17501,deletion
17505_17507,7,0,P1,17505,17507,deletion
17518_17521,2,0,P1,17518,17521,deletion
17523_17525,1,0,P1,17523,17525,deletion
17540_17542,1,0,P1,17540,17542,deletion
17556_17558,1,0,P1,17556,17558,deletion
17556_17559,1,0,P1,17556,17559,deletion
17570_17572,3,0,P1,17570,17572,deletion
17574_17576,5,0,P1,17574,17576,deletion
1755_1757,2,0,P1,1755,1757,deletion
17587_17589,5,0,P1,17587,17589,deletion
172_175,2,0,P1,172,175,deletion
17601_17603,1,0,P1,17601,17603,deletion
17621_17623,1,0,P1,17621,17623,deletion
17630_17632,1,0,P1,17630,17632,deletion
17638_17640,3,0,P1,17638,17640,deletion
1888_17651,1,0,P1,1888,17651,deletion
17650_17652,2,0,P1,17650,17652,deletion
17666_17668,3,0,P1,17666,17668,deletion
17666_17669,1,0,P1,17666,17669,deletion
17673_17675,4,0,P1,17673,17675,deletion
17678_17680,1,0,P1,17678,17680,deletion
17724_17727,9,0,P1,17724,17727,deletion
17732_17735,1,0,P1,17732,17735,deletion
17750_17752,1,0,P1,17750,17752,deletion
17760_17762,2,0,P1,17760,17762,deletion
17780_17782,1,0,P1,17780,17782,deletion
17805_17808,2,0,P1,17805,17808,deletion
17810_17812,2,0,P1,17810,17812,deletion
1879_17817,7,0,P1,1879,17817,deletion
1885_17824,2,0,P1,1885,17824,deletion
17836_17838,1,0,P1,17836,17838,deletion
17845_17847,1,0,P1,17845,17847,deletion
17851_17853,4,0,P1,17851,17853,deletion
17872_17874,3,0,P1,17872,17874,deletion
17896_17898,1,0,P1,17896,17898,deletion
17914_17916,1,0,P1,17914,17916,deletion
17920_17922,1,0,P1,17920,17922,deletion
17941_17944,1,0,P1,17941,17944,deletion
17947_17949,1,0,P1,17947,17949,deletion
17974_17976,3,0,P1,17974,17976,deletion
17992_17994,5,0,P1,17992,17994,deletion
1886_17994,1,0,P1,1886,17994,deletion
17992_17995,1,0,P1,17992,17995,deletion
17993_17997,1,0,P1,17993,17997,deletion
17994_17997,2,0,P1,17994,17997,deletion
17995_17997,1,0,P1,17995,17997,deletion
18003_18005,1,0,P1,18003,18005,deletion
18012_18014,2,0,P1,18012,18014,deletion
18019_18022,2,0,P1,18019,18022,deletion
18021_18023,1,0,P1,18021,18023,deletion
5046_18034,2,0,P1,5046,18034,deletion
18033_18037,1,0,P1,18033,18037,deletion
18037_18039,1,0,P1,18037,18039,deletion
813_18064,1,0,P1,813,18064,deletion
1553_18066,2,0,P1,1553,18066,deletion
18078_18080,3,0,P1,18078,18080,deletion
18078_18081,3,0,P1,18078,18081,deletion
18082_18084,1,0,P1,18082,18084,deletion
18087_18089,1,0,P1,18087,18089,deletion
18092_18094,1,0,P1,18092,18094,deletion
18095_18097,1,0,P1,18095,18097,deletion
1806_1809,2,0,P1,1806,1809,deletion
18103_18105,1,0,P1,18103,18105,deletion
18116_18118,2,0,P1,18116,18118,deletion
18116_18119,1,0,P1,18116,18119,deletion
18120_18123,1,0,P1,18120,18123,deletion
13572_18168,1,0,P1,13572,18168,deletion
18166_18168,5,0,P1,18166,18168,deletion
18176_18178,1,0,P1,18176,18178,deletion
18203_18205,1,0,P1,18203,18205,deletion
18224_18226,2,0,P1,18224,18226,deletion
18226_18228,1,0,P1,18226,18228,deletion
18232_18234,7,0,P1,18232,18234,deletion
18249_18251,7,0,P1,18249,18251,deletion
18249_18252,1,0,P1,18249,18252,deletion
1406_18269,1,0,P1,1406,18269,deletion
18268_18270,1,0,P1,18268,18270,deletion
18270_18272,2,0,P1,18270,18272,deletion
18270_18273,1,0,P1,18270,18273,deletion
18269_18274,2,0,P1,18269,18274,deletion
18274_18276,5,0,P1,18274,18276,deletion
9514_18283,1,0,P1,9514,18283,deletion
18283_18285,1,0,P1,18283,18285,deletion
18283_18286,1,0,P1,18283,18286,deletion
18289_18291,1,0,P1,18289,18291,deletion
18298_18300,2,0,P1,18298,18300,deletion
18301_18303,9,0,P1,18301,18303,deletion
18301_18304,1,0,P1,18301,18304,deletion
18309_18312,2,0,P1,18309,18312,deletion
18316_18318,2,0,P1,18316,18318,deletion
18319_18321,1,0,P1,18319,18321,deletion
18337_18339,1,0,P1,18337,18339,deletion
18351_18353,3,0,P1,18351,18353,deletion
18354_18356,2,0,P1,18354,18356,deletion
18396_18398,2,0,P1,18396,18398,deletion
1836_1839,1,0,P1,1836,1839,deletion
18402_18405,2,0,P1,18402,18405,deletion
18404_18406,7,0,P1,18404,18406,deletion
18409_18411,10,0,P1,18409,18411,deletion
18420_18422,2,0,P1,18420,18422,deletion
691_18436,6,0,P1,691,18436,deletion
18439_18442,3,0,P1,18439,18442,deletion
18440_18442,1,0,P1,18440,18442,deletion
18452_18454,3,0,P1,18452,18454,deletion
18469_18471,2,0,P1,18469,18471,deletion
18493_18495,1,0,P1,18493,18495,deletion
18498_18500,10,0,P1,18498,18500,deletion
18498_18501,1,0,P1,18498,18501,deletion
18515_18517,1,0,P1,18515,18517,deletion
18515_18518,1,0,P1,18515,18518,deletion
18535_18537,1,0,P1,18535,18537,deletion
1851_1853,4,0,P1,1851,1853,deletion
18548_18550,2,0,P1,18548,18550,deletion
1345_18568,1,0,P1,1345,18568,deletion
18571_18574,1,0,P1,18571,18574,deletion
18575_18579,2,0,P1,18575,18579,deletion
18558_18589,4,0,P1,18558,18589,deletion
18564_18589,1,0,P1,18564,18589,deletion
18586_18589,1,0,P1,18586,18589,deletion
18587_18589,16,0,P1,18587,18589,deletion
18592_18594,1,0,P1,18592,18594,deletion
18593_18595,1,0,P1,18593,18595,deletion
18595_18597,1,0,P1,18595,18597,deletion
18620_18624,1,0,P1,18620,18624,deletion
18628_18630,1,0,P1,18628,18630,deletion
18629_18632,1,0,P1,18629,18632,deletion
18645_18648,2,0,P1,18645,18648,deletion
18675_18677,2,0,P1,18675,18677,deletion
18677_18680,1,0,P1,18677,18680,deletion
18678_18680,2,0,P1,18678,18680,deletion
18681_18683,2,0,P1,18681,18683,deletion
1867_1870,2,0,P1,1867,1870,deletion
18723_18726,1,0,P1,18723,18726,deletion
18726_18728,2,0,P1,18726,18728,deletion
18763_18765,1,0,P1,18763,18765,deletion
18767_18770,1,0,P1,18767,18770,deletion
18783_18785,2,0,P1,18783,18785,deletion
18790_18792,2,0,P1,18790,18792,deletion
18797_18799,1,0,P1,18797,18799,deletion
1673_18850,3,0,P1,1673,18850,deletion
18876_18879,9,0,P1,18876,18879,deletion
18884_18887,1,0,P1,18884,18887,deletion
18893_18896,2,0,P1,18893,18896,deletion
18906_18908,16,0,P1,18906,18908,deletion
18906_18910,1,0,P1,18906,18910,deletion
18911_18913,2,0,P1,18911,18913,deletion
18917_18919,1,0,P1,18917,18919,deletion
18925_18927,4,0,P1,18925,18927,deletion
18930_18932,12,0,P1,18930,18932,deletion
18930_18933,6,0,P1,18930,18933,deletion
18928_18935,2,0,P1,18928,18935,deletion
18936_18938,5,0,P1,18936,18938,deletion
18936_18939,2,0,P1,18936,18939,deletion
18947_18949,1,0,P1,18947,18949,deletion
18960_18962,1,0,P1,18960,18962,deletion
7998_18971,1,0,P1,7998,18971,deletion
18963_18973,2,0,P1,18963,18973,deletion
1894_1897,2,0,P1,1894,1897,deletion
18983_18985,1,0,P1,18983,18985,deletion
19018_19020,1,0,P1,19018,19020,deletion
19024_19026,1,0,P1,19024,19026,deletion
19026_19028,2,0,P1,19026,19028,deletion
19036_19038,2,0,P1,19036,19038,deletion
19055_19057,1,0,P1,19055,19057,deletion
19064_19067,1,0,P1,19064,19067,deletion
1904_1906,5,0,P1,1904,1906,deletion
19069_19071,1,0,P1,19069,19071,deletion
869_19088,1,0,P1,869,19088,deletion
19087_19089,11,0,P1,19087,19089,deletion
19091_19094,1,0,P1,19091,19094,deletion
19096_19099,1,0,P1,19096,19099,deletion
19102_19104,1,0,P1,19102,19104,deletion
19106_19109,2,0,P1,19106,19109,deletion
19110_19112,3,0,P1,19110,19112,deletion
19110_19113,1,0,P1,19110,19113,deletion
1909_1911,1,0,P1,1909,1911,deletion
1692_19122,1,0,P1,1692,19122,deletion
19120_19122,1,0,P1,19120,19122,deletion
19129_19131,1,0,P1,19129,19131,deletion
19134_19136,1,0,P1,19134,19136,deletion
19140_19142,3,0,P1,19140,19142,deletion
19150_19152,1,0,P1,19150,19152,deletion
19153_19155,2,0,P1,19153,19155,deletion
19165_19168,3,0,P1,19165,19168,deletion
1914_1916,1,0,P1,1914,1916,deletion
19171_19173,2,0,P1,19171,19173,deletion
19174_19176,2,0,P1,19174,19176,deletion
19177_19179,1,0,P1,19177,19179,deletion
19184_19186,1,0,P1,19184,19186,deletion
19192_19194,2,0,P1,19192,19194,deletion
189_191,2,0,P1,189,191,deletion
19200_19202,2,0,P1,19200,19202,deletion
19215_19217,1,0,P1,19215,19217,deletion
19222_19225,2,0,P1,19222,19225,deletion
19230_19233,3,0,P1,19230,19233,deletion
19240_19243,9,0,P1,19240,19243,deletion
1924_1927,1,0,P1,1924,1927,deletion
1926_1928,4,0,P1,1926,1928,deletion
1707_19303,1,0,P1,1707,19303,deletion
19311_19313,1,0,P1,19311,19313,deletion
19334_19336,3,0,P1,19334,19336,deletion
19338_19340,9,0,P1,19338,19340,deletion
672_19372,1,0,P1,672,19372,deletion
19381_19383,1,0,P1,19381,19383,deletion
19401_19403,3,0,P1,19401,19403,deletion
19401_19404,1,0,P1,19401,19404,deletion
19407_19409,6,0,P1,19407,19409,deletion
19412_19414,1,0,P1,19412,19414,deletion
19417_19420,2,0,P1,19417,19420,deletion
19426_19428,1,0,P1,19426,19428,deletion
19429_19431,1,0,P1,19429,19431,deletion
19431_19433,2,0,P1,19431,19433,deletion
19438_19440,4,0,P1,19438,19440,deletion
19450_19453,1,0,P1,19450,19453,deletion
19466_19468,4,0,P1,19466,19468,deletion
19484_19487,1,0,P1,19484,19487,deletion
19491_19493,2,0,P1,19491,19493,deletion
1948_1950,2,0,P1,1948,1950,deletion
1640_19511,1,0,P1,1640,19511,deletion
19509_19511,1,0,P1,19509,19511,deletion
19525_19527,1,0,P1,19525,19527,deletion
8682_19537,1,0,P1,8682,19537,deletion
19507_19543,1,0,P1,19507,19543,deletion
19555_19557,2,0,P1,19555,19557,deletion
19581_19583,1,0,P1,19581,19583,deletion
758_19592,1,0,P1,758,19592,deletion
19592_19594,4,0,P1,19592,19594,deletion
193_195,1,0,P1,193,195,deletion
19598_19600,1,0,P1,19598,19600,deletion
19602_19604,1,0,P1,19602,19604,deletion
19616_19620,1,0,P1,19616,19620,deletion
19621_19623,4,0,P1,19621,19623,deletion
19634_19636,2,0,P1,19634,19636,deletion
19639_19641,1,0,P1,19639,19641,deletion
18306_19650,1,0,P1,18306,19650,deletion
18642_19650,3,0,P1,18642,19650,deletion
19657_19659,1,0,P1,19657,19659,deletion
1963_1965,1,0,P1,1963,1965,deletion
19658_19661,1,0,P1,19658,19661,deletion
19665_19667,2,0,P1,19665,19667,deletion
1061_19674,1,0,P1,1061,19674,deletion
19673_19675,1,0,P1,19673,19675,deletion
19678_19681,4,0,P1,19678,19681,deletion
19686_19688,1,0,P1,19686,19688,deletion
19688_19691,1,0,P1,19688,19691,deletion
19689_19691,6,0,P1,19689,19691,deletion
19694_19697,1,0,P1,19694,19697,deletion
19721_19723,1,0,P1,19721,19723,deletion
19728_19730,1,0,P1,19728,19730,deletion
19735_19738,1,0,P1,19735,19738,deletion
19739_19741,2,0,P1,19739,19741,deletion
19743_19746,10,0,P1,19743,19746,deletion
19753_19756,1,0,P1,19753,19756,deletion
19756_19758,2,0,P1,19756,19758,deletion
19766_19769,1,0,P1,19766,19769,deletion
19785_19787,8,0,P1,19785,19787,deletion
19814_19816,17,0,P1,19814,19816,deletion
19814_19817,1,0,P1,19814,19817,deletion
19822_19824,2,0,P1,19822,19824,deletion
19838_19841,2,0,P1,19838,19841,deletion
19848_19850,1,0,P1,19848,19850,deletion
19860_19864,3,0,P1,19860,19864,deletion
19864_19866,5,0,P1,19864,19866,deletion
1984_1986,1,0,P1,1984,1986,deletion
19871_19873,11,0,P1,19871,19873,deletion
8225_19878,1,0,P1,8225,19878,deletion
19877_19879,13,0,P1,19877,19879,deletion
19880_19882,1,0,P1,19880,19882,deletion
19887_19889,2,0,P1,19887,19889,deletion
19894_19897,3,0,P1,19894,19897,deletion
19901_19903,3,0,P1,19901,19903,deletion
1317_19907,1,0,P1,1317,19907,deletion
19912_19915,2,0,P1,19912,19915,deletion
19914_19916,1,0,P1,19914,19916,deletion
19935_19937,3,0,P1,19935,19937,deletion
19942_19945,1,0,P1,19942,19945,deletion
19947_19949,1,0,P1,19947,19949,deletion
19958_19960,2,0,P1,19958,19960,deletion
19964_19967,1,0,P1,19964,19967,deletion
19971_19973,1,0,P1,19971,19973,deletion
19972_19975,1,0,P1,19972,19975,deletion
19978_19980,1,0,P1,19978,19980,deletion
19982_19984,1,0,P1,19982,19984,deletion
19983_19985,6,0,P1,19983,19985,deletion
381_20037,1,0,P1,381,20037,deletion
20037_20039,1,0,P1,20037,20039,deletion
20054_20057,1,0,P1,20054,20057,deletion
20058_20060,1,0,P1,20058,20060,deletion
20061_20063,1,0,P1,20061,20063,deletion
20073_20075,2,0,P1,20073,20075,deletion
20077_20079,1,0,P1,20077,20079,deletion
20080_20082,1,0,P1,20080,20082,deletion
20086_20088,1,0,P1,20086,20088,deletion
20089_20091,3,0,P1,20089,20091,deletion
20101_20103,1,0,P1,20101,20103,deletion
20027_20110,1,0,P1,20027,20110,deletion
20114_20117,1,0,P1,20114,20117,deletion
20149_20151,1,0,P1,20149,20151,deletion
20157_20160,1,0,P1,20157,20160,deletion
20160_20162,2,0,P1,20160,20162,deletion
20160_20163,2,0,P1,20160,20163,deletion
20177_20180,1,0,P1,20177,20180,deletion
20181_20183,1,0,P1,20181,20183,deletion
20183_20185,5,0,P1,20183,20185,deletion
20183_20186,4,0,P1,20183,20186,deletion
20190_20192,3,0,P1,20190,20192,deletion
199_201,1,0,P1,199,201,deletion
20215_20217,3,0,P1,20215,20217,deletion
20222_20225,1,0,P1,20222,20225,deletion
20230_20232,2,0,P1,20230,20232,deletion
20232_20234,3,0,P1,20232,20234,deletion
20243_20245,1,0,P1,20243,20245,deletion
20248_20250,1,0,P1,20248,20250,deletion
20253_20256,2,0,P1,20253,20256,deletion
20261_20263,4,0,P1,20261,20263,deletion
20272_20274,1,0,P1,20272,20274,deletion
20281_20283,3,0,P1,20281,20283,deletion
20284_20288,1,0,P1,20284,20288,deletion
20285_20296,1,0,P1,20285,20296,deletion
20295_20297,1,0,P1,20295,20297,deletion
20301_20303,5,0,P1,20301,20303,deletion
20314_20316,3,0,P1,20314,20316,deletion
12635_20318,1,0,P1,12635,20318,deletion
20330_20332,2,0,P1,20330,20332,deletion
20343_20345,1,0,P1,20343,20345,deletion
20356_20358,2,0,P1,20356,20358,deletion
20360_20362,2,0,P1,20360,20362,deletion
20364_20367,1,0,P1,20364,20367,deletion
20379_20382,2,0,P1,20379,20382,deletion
20388_20390,4,0,P1,20388,20390,deletion
20388_20391,1,0,P1,20388,20391,deletion
20408_20412,1,0,P1,20408,20412,deletion
20410_20412,3,0,P1,20410,20412,deletion
20418_20420,1,0,P1,20418,20420,deletion
20425_20427,1,0,P1,20425,20427,deletion
20434_20436,1,0,P1,20434,20436,deletion
20436_20439,5,0,P1,20436,20439,deletion
20441_20444,7,0,P1,20441,20444,deletion
20444_20446,20,0,P1,20444,20446,deletion
20444_20447,1,0,P1,20444,20447,deletion
20448_20450,1,0,P1,20448,20450,deletion
20457_20459,5,0,P1,20457,20459,deletion
20499_20501,1,0,P1,20499,20501,deletion
20519_20521,2,0,P1,20519,20521,deletion
20521_20523,1,0,P1,20521,20523,deletion
20523_20525,10,0,P1,20523,20525,deletion
20523_20526,1,0,P1,20523,20526,deletion
20536_20538,1,0,P1,20536,20538,deletion
20539_20541,14,0,P1,20539,20541,deletion
20546_20548,8,0,P1,20546,20548,deletion
20551_20553,2,0,P1,20551,20553,deletion
20563_20565,1,0,P1,20563,20565,deletion
20569_20573,3,0,P1,20569,20573,deletion
20574_20576,3,0,P1,20574,20576,deletion
202_205,6,0,P1,202,205,deletion
20489_20632,1,0,P1,20489,20632,deletion
20633_20636,2,0,P1,20633,20636,deletion
20638_20640,1,0,P1,20638,20640,deletion
20643_20645,1,0,P1,20643,20645,deletion
20670_20673,2,0,P1,20670,20673,deletion
20697_20699,2,0,P1,20697,20699,deletion
20747_20749,3,0,P1,20747,20749,deletion
20748_20751,3,0,P1,20748,20751,deletion
20755_20757,1,0,P1,20755,20757,deletion
20766_20769,1,0,P1,20766,20769,deletion
20767_20769,1,0,P1,20767,20769,deletion
20772_20775,1,0,P1,20772,20775,deletion
20780_20782,1,0,P1,20780,20782,deletion
20782_20784,2,0,P1,20782,20784,deletion
20783_20786,3,0,P1,20783,20786,deletion
20792_20794,14,0,P1,20792,20794,deletion
20792_20795,3,0,P1,20792,20795,deletion
20799_20801,11,0,P1,20799,20801,deletion
20814_20817,1,0,P1,20814,20817,deletion
20816_20818,42,0,P1,20816,20818,deletion
20816_20819,4,0,P1,20816,20819,deletion
20823_20825,1,0,P1,20823,20825,deletion
20828_20830,1,0,P1,20828,20830,deletion
20445_20874,2,0,P1,20445,20874,deletion
20871_20874,2,0,P1,20871,20874,deletion
20513_20891,1,0,P1,20513,20891,deletion
20889_20891,3,0,P1,20889,20891,deletion
20895_20897,1,0,P1,20895,20897,deletion
20912_20915,2,0,P1,20912,20915,deletion
20925_20927,3,0,P1,20925,20927,deletion
20943_20945,4,0,P1,20943,20945,deletion
20947_20949,2,0,P1,20947,20949,deletion
20967_20969,2,0,P1,20967,20969,deletion
20973_20975,3,0,P1,20973,20975,deletion
20973_20976,1,0,P1,20973,20976,deletion
20975_20977,2,0,P1,20975,20977,deletion
20981_20984,3,0,P1,20981,20984,deletion
20994_20997,3,0,P1,20994,20997,deletion
21010_21012,2,0,P1,21010,21012,deletion
21019_21021,2,0,P1,21019,21021,deletion
21024_21027,1,0,P1,21024,21027,deletion
21036_21038,2,0,P1,21036,21038,deletion
20435_21042,1,0,P1,20435,21042,deletion
21040_21042,9,0,P1,21040,21042,deletion
21050_21052,5,0,P1,21050,21052,deletion
21077_21080,4,0,P1,21077,21080,deletion
20997_21099,1,0,P1,20997,21099,deletion
21096_21099,6,0,P1,21096,21099,deletion
